0.5;172;0.5;0;1;0.42307693;0.4939759;0.4939759;0.08080808;0.0064;12;18697;6300
0.5;92;0.5;0;0;1;0.5421687;0.5421687;0.12195122;0.1839;2;18697;1400
0.5;92;0.5;1;0;0.9166667;0.5180723;0.5180723;0.125;0.063;5;18697;2600
0.5;60;0.5;0;0;0.63461536;0.21686748;0.21686748;0.08080808;0.1522;6;18697;2300
0.5;53;0.5;0;0;0.23571429;0.5421687;0.5421687;0.12195122;0.014;3;18697;800
0.5;77;0.5;0;1;0.6875;0.21686748;0.21686748;0.125;0.2605;1;18697;600
0.5;91;0.5;1;1;0.4125;0;0;0.08080808;0.1313;4;18697;0
0.5;82;0.5;0;1;0.41176468;0.6779661;0.6779661;0.114754096;0.058;10;18698;1000
0.5;358;0.5;1;0;0.6363636;0.40677965;0.40677965;0.071428575;0.1284;3;18698;300
0.5;293;0.5;1;0;0.23333333;0;0;0.06521739;0.0366;2;18698;200
0.5;85;0.5;0;0;0.5833333;0.5762712;0.5762712;0.10810811;0.1667;4;18698;300
0.5;70;0.5;1;0;0.26923075;0.3559322;0.3559322;0.13513513;0.1241;1;18698;0
0.5;87;0.5;0;0;0.3181818;0;0;0.041666668;0.0286;6;18698;700
0.5;345;0.5;0;0;0;0.44067797;0.44067797;0.0952381;0.0146;7;18698;700
0.5;85;0.5;0;0;0;0.33898306;0.33898306;0.071428575;0.0315;8;18698;700
0.5;67;0.5;0;1;1;0.779661;0.779661;0;0.0069;5;18698;600
0.5;127;0.5;0;0;0.38888887;1;1;0;0.0369;9;18698;1000
0.5;199;0.5;1;0;1.0000001;0.2;0.2;0.08080808;0.6687;1;18699;0
0.5;88;0.5;0;0;0.26612902;0.04;0.04;0.125;0.0288;4;18699;200
0.5;84;0.5;0;0;0.5483871;0.24;0.24;0.09219858;0.0984;7;18699;300
0.5;73;0.5;1;0;0;0.48;0.48;0.059322033;0.0064;5;18699;300
0.5;91;0.5;0;1;0.5913979;1;1;0.096491225;0.0608;2;18699;100
0.5;143;0.5;1;0;0.1971326;0.5;0.5;0.07692308;0.0217;9;18699;400
0.5;145;0.5;0;0;0.26612902;0.04;0.04;0.039473683;0.004;6;18699;300
0.5;92;0.5;0;0;0.14193548;0;0;0.04225352;0.0073;3;18699;200
0.5;72;0.5;0;0;0.63870966;0.44;0.44;0.019607844;0.0259;8;18699;400
0.5;71;0.5;0;0;0;0.015151516;0.015151516;0.1255814;0.0379;3;18700;200
0.5;250;0.5;1;0;0;0;0;0.077319585;0.5575;1;18700;0
0.5;184;0.5;0;0;0;0.21212122;0.21212122;0.062176164;0.0035;6;18700;500
0.5;359;0.5;1;0;0;0.3939394;0.3939394;0.06790123;0.0172;4;18700;400
0.5;113;0.5;0;0;1;0.27272728;0.27272728;0.07462686;0.237;2;18700;200
0.5;224;0.5;0;0;0;0.72727275;0.72727275;0.07936508;0.0016;9;18700;2800
0.5;274;0.5;1;0;0;1;1;0.11340206;0.001;7;18700;500
0.5;157;0.5;0;0;0;0.6363636;0.6363636;0.13432837;0.0024;5;18700;400
0.5;93;0.5;0;0;0;0.36363637;0.36363637;0.025641026;0.0564;8;18700;700
0.5;89;0.5;0;1;0.8333333;1;1;0.083333336;0.0763;4;18701;500
0.5;96;0.5;0;0;1;0.11111111;0.11111111;0.09090909;0.1556;7;18701;600
0.5;78;0.5;0;0;0;0.31111112;0.31111112;0.11031519;0.009;6;18701;600
0.5;99;0.5;0;0;0;0.22222222;0.22222222;0.1187801;0.1231;2;18701;200
0.5;96;0.5;0;0;0.93749994;0.13333334;0.13333334;0.09735974;0.2178;3;18701;200
0.5;133;0.5;1;1;0;0.26666668;0.26666668;0.07129456;0.0429;9;18701;1100
0.5;86;0.5;0;0;0.93749994;0.25555557;0.25555557;0.05458515;0.227;5;18701;500
0.5;186;0.5;0;1;0.46874997;0.35555556;0.35555556;0.06733167;0.0632;8;18701;900
0.5;127;0.5;1;0;0.1875;0;0;0.06552707;0.0377;1;18701;0
0.5;61;0.5;0;0;0.8;0.37254903;0.37254903;0.083333336;0.0325;4;18702;500
0.5;103;0.5;1;1;1;0.1764706;0.1764706;0.09090909;0.2379;8;18702;1400
0.5;76;0.5;1;0;0;0.49019608;0.49019608;0.07723036;0.083;7;18702;1100
0.5;115;0.5;0;0;0;0.49019608;0.49019608;0.11031519;0.1612;2;18702;100
0.5;288;0.5;1;0;0;0;0;0.1187801;0.1007;9;18702;2100
0.5;86;0.5;1;0;0;0.8039216;0.8039216;0.09735974;0.0174;6;18702;800
0.5;93;0.5;0;0;0;0.09803922;0.09803922;0.05458515;0.1721;3;18702;200
0.5;48;0.5;0;0;0.5;1;1;0.06733167;0.0482;1;18702;0
0.5;106;0.5;0;0;0;0.84313726;0.84313726;0.06552707;0.0875;10;18702;3400
0.5;101;0.5;0;0;0;0.33333334;0.33333334;0.024096385;0.0468;5;18702;600
0.5;299;0.5;0;0;0.5128205;0.08695652;0.08695652;0.083333336;0.0363;2;18703;500
0.5;305;0.5;0;0;1;1;1;0.09090909;0.6274;1;18703;300
0.5;75;0.5;0;0;0;0.04347826;0.04347826;0.07723036;0.0034;7;18703;1000
0.5;71;0.5;0;0;0;0.13043478;0.13043478;0.11031519;0.0026;6;18703;900
0.5;264;0.5;0;0;0.95238096;0.3478261;0.3478261;0.07129456;0.0352;3;18703;600
0.5;380;0.5;0;0;0;0.6086956;0.6086956;0.08080808;0.002;8;18703;1000
0.5;113;0.5;0;0;0;0.08695652;0.08695652;0.083333336;0.0281;11;18703;400
0.5;134;0.5;0;0;0;0.08695652;0.08695652;0.09090909;0.0625;9;18703;300
0.5;64;0.5;1;1;0;0.13043478;0.13043478;0.11031519;0.025;5;18703;200
0.5;120;0.5;0;0;0;0;0;0.1187801;0.0064;10;18703;400
0.5;112;0.5;1;0;0;0.10869565;0.10869565;0.07129456;0.0125;4;18703;0
0.5;90;0.5;0;0;0;1;1;0.083333336;0.002;10;18704;2800
0.5;341;0.5;1;0;0.28125;0;0;0.09090909;0.0228;3;18704;700
0.5;114;0.5;1;0;0.17307693;0.38709676;0.38709676;0.07723036;0.1915;5;18704;900
0.5;301;0.5;1;0;0.8181818;0.3548387;0.3548387;0.11031519;0.1192;2;18704;600
0.5;123;0.5;0;1;0.34615386;0.7096774;0.7096774;0.1187801;0.0089;6;18704;1200
0.5;94;0.5;0;0;0;0.2580645;0.2580645;0.09735974;0.0189;9;18704;1500
0.5;133;0.5;0;0;1;0;0;0.07129456;0.4577;1;18704;0
0.5;74;0.5;0;0;0.3214286;0.22580644;0.22580644;0.05458515;0.018;4;18704;900
0.5;98;0.5;0;0;0.96428573;0.22580644;0.22580644;0.06733167;0.1252;8;18704;1400
0.5;156;0.5;0;0;0;0.62903225;0.62903225;0.06552707;0.0013;11;18704;3500
0.5;341;0.5;0;0;0;0.37096775;0.37096775;0.024096385;0.0336;7;18704;1400
0.5;88;0.5;0;0;0.20833334;0.7241379;0.7241379;0.1255814;0.158;2;18705;400
0.5;72;0.5;0;0;0;1;1;0.077319585;0.0016;7;18705;800
0.5;112;0.5;0;0;1;0.86206895;0.86206895;0.062176164;0.0491;1;18705;300
0.5;128;0.5;0;0;0;0.7241379;0.7241379;0.06790123;0.0029;11;18705;1600
0.5;152;0.5;1;1;0;0.62068963;0.62068963;0.07462686;0.0104;13;18705;2400
0.5;170;0.5;0;0;0.58823526;0.6551724;0.6551724;0.1255814;0.0057;5;18705;100
0.5;100;0.5;1;0;0.44117647;0.5689655;0.5689655;0.077319585;0.1013;12;18705;1700
0.5;103;0.5;0;1;0.15625;0.7586207;0.7586207;0.062176164;0.0028;10;18705;1000
0.5;77;0.5;0;0;0.6944445;0;0;0.06790123;0.2632;4;18705;0
0.5;203;0.5;0;0;0.5555555;0.51724136;0.51724136;0.07462686;0.2748;6;18705;200
0.5;95;0.5;0;0;0.14705881;0.9310345;0.9310345;0.07936508;0.0188;3;18705;0
0.5;68;0.5;1;0;0.29411763;0.7241379;0.7241379;0.09090909;0.021;8;18705;200
0.5;337;0.5;0;0;0;0.7241379;0.7241379;0.1255814;0.0063;9;18705;200
0.5;8;0.5;0;1;0.31034482;0;0;0.13392857;0.1472;3;18706;900
0.5;91;0.5;0;1;0;0.5;0.5;0.09174312;0.0197;11;18706;4300
0.5;117;0.5;0;0;0.20689654;0.2;0.2;0.10714286;0.1972;9;18706;1500
0.5;108;0.5;1;0;1;0.05;0.05;0.14563107;0.2423;1;18706;0
0.5;364;0.5;1;0;0;1;1;0.12871288;0.0035;7;18706;1400
0.5;87;0.5;0;0;0;0.5;0.5;0.013333334;0.0034;6;18706;1400
0.5;311;0.5;1;0;0;0.325;0.325;0.011235955;0.0366;10;18706;3600
0.5;120;0.5;0;0;0;0.5;0.5;0.061728396;0.0048;4;18706;1000
0.5;148;0.5;0;0;0;0.9375;0.9375;0.09589041;0.0011;5;18706;1100
0.5;106;0.5;0;0;0;0.325;0.325;0.0754717;0.0331;8;18706;1400
0.5;70;0.5;1;1;0;0.6904762;0.6904762;0.08032787;0.0023;9;18707;2900
0.5;66;0.5;0;1;0;0.54761904;0.54761904;0.09289618;0.0052;6;18707;2400
0.5;84;0.5;0;0;1;0.5714286;0.5714286;0.062962964;0.352;1;18707;1000
0.5;77;0.5;1;1;0;0.9285714;0.9285714;0.09504132;0.008;4;18707;1800
0.5;456;0.5;1;0;0;1;1;0.08032787;0.0071;7;18707;1700
0.5;101;0.5;0;1;0;0.4047619;0.4047619;0.09289618;0.0138;8;18707;1900
0.5;64;0.5;0;1;0;0.035714287;0.035714287;0.062962964;0.0997;2;18707;400
0.5;66;0.5;0;1;0.3846154;0.5;0.5;0.09504132;0.0048;13;18707;3700
0.5;98;0.5;0;1;0.7692308;0.023809524;0.023809524;0.08032787;0.2797;5;18707;500
0.5;113;0.5;0;0;0;0.26190478;0.26190478;0.09289618;0.0044;12;18707;2800
0.5;60;0.5;0;1;0.3846154;0.21428572;0.21428572;0.062962964;0.1511;3;18707;0
0.5;91;0.5;0;0;0;0;0;0.09504132;0.004;10;18707;1600
0.5;309;0.5;0;0;1;0.11904762;0.11904762;0.08446866;0.06;11;18707;2200
0.5;88;0.5;0;0;0;0.5;0.5;0.13392857;0.056;9;18708;900
0.5;64;0.5;1;1;0;0.41666666;0.41666666;0.09174312;0.0045;5;18708;800
0.5;60;0.5;1;0;0;0.8055556;0.8055556;0.10714286;0.0163;2;18708;300
0.5;48;0.5;0;1;1;0;0;0.14563107;0.2692;3;18708;500
0.5;84;0.5;1;0;0;0.7361111;0.7361111;0.12871288;0.3516;1;18708;0
0.5;100;0.5;0;0;0.31034482;0.19444445;0.19444445;0.030927835;0.1415;7;18708;900
0.5;77;0.5;0;0;0;0.6111111;0.6111111;0.097826086;0.0381;4;18708;700
0.5;476;0.5;0;0;0;0.33333334;0.33333334;0.013333334;0.0169;11;18708;1800
0.5;101;0.5;1;0;0;0.3888889;0.3888889;0.011235955;0.0144;12;18708;3300
0.5;127;0.5;1;0;0;0.4861111;0.4861111;0.061728396;0.0399;10;18708;1000
0.5;203;0.5;0;1;0.85714287;1;1;0.09589041;0.0066;8;18708;900
0.5;90;0.5;1;1;0.84375;0.5416667;0.5416667;0.0754717;0.0451;6;18708;800
0.5;115;0.5;0;0;0;0.55;0.55;0.08032787;0.0189;14;18709;2500
0.5;90;0.5;1;0;0.71428573;0.125;0.125;0.09289618;0.4248;2;18709;800
0.5;335;0.5;1;0;1;1;1;0.062962964;0.002;13;18709;2400
0.5;90;0.5;0;1;0;0.3;0.3;0.09504132;0.0253;7;18709;2100
0.5;82;0.5;0;0;0;0.2;0.2;0.092269324;0.0017;4;18709;1400
0.5;78;0.5;0;0;0;0.1;0.1;0.08446866;0.1157;3;18709;1400
0.5;108;0.5;0;1;0;0.8625;0.8625;0.095846646;0.0057;12;18709;2300
0.5;70;0.5;1;0;0;0.5;0.5;0.08085106;0.0024;6;18709;1600
0.5;212;0.5;0;1;0.3846154;0.55;0.55;0.08032787;0.0077;11;18709;1600
0.5;223;0.5;0;0;0;0.55;0.55;0.09289618;0.0009;10;18709;1600
0.5;97;0.5;1;0;0.22727273;0.4;0.4;0.062962964;0.0025;9;18709;1500
0.5;153;0.5;1;0;0;0.35;0.35;0.09504132;0.0009;8;18709;1500
0.5;82;0.5;0;0;0.45454547;0;0;0.092269324;0.098;5;18709;700
0.5;308;0.5;0;0;0.71428573;0.1625;0.1625;0.08446866;0.2889;1;18709;0
0.5;184;0.5;1;0;0;0.64285713;0.64285713;0.08032787;0.0727;9;18710;1000
0.5;73;0.5;0;0;0;0.39285713;0.39285713;0.09289618;0.0222;3;18710;600
0.5;73;0.5;0;0;0;0.5;0.5;0.062962964;0.0054;8;18710;1000
